feature,importance
"format_Vinyl, 12"", 33 ⅓ RPM, Compilation, Unofficial Release, White Label",1.9492925897995e-05
"style_Deep Techno, Tech House",1.9309109839862165e-05
"format_Vinyl, 12"", White Label, Single Sided",1.9270809608518423e-05
"style_AOR, Heavy Metal, Techno",1.9233196482201115e-05
"style_Trance, Hardcore, Techno, Hard Trance",1.922669058034637e-05
"format_Vinyl, 12"", 33 ⅓ RPM, EP, Limited Edition",1.9212968834991476e-05
"style_Techno, Electro, Tech House, Minimal",1.917719365886049e-05
"genre_Electronic, Jazz",1.9133003681460225e-05
"style_Tech House, House, Techno",1.9132693471409083e-05
"format_Vinyl, LP, Compilation, Unofficial Release",1.9115049516585188e-05
"format_Vinyl, 12"", 33 ⅓ RPM, 45 RPM, Limited Edition, White Label",1.8955023016658082e-05
"style_Synth-pop, Techno, Ambient, Trance",1.893493152415592e-05
"format_Vinyl, 12"", 45 RPM, Limited Edition, Promo",1.892829748393669e-05
"format_Vinyl, 12"", Compilation, Promo, Picture Disc",1.8906659525101468e-05
"format_Vinyl, 12"", 33 ⅓ RPM, EP, Limited Edition, Sampler",1.8849769057468708e-05
"format_Vinyl, 12"", 33 ⅓ RPM, Misprint",1.8728958909547653e-05
"style_Abstract, Techno, Experimental, Breaks, IDM",1.870857635088858e-05
"style_Hardcore, Hard Techno",1.8647361577320747e-05
"format_Vinyl, 12"", Limited Edition, Repress, White Label",1.8492300096679347e-05
"format_Vinyl, LP, Album, Compilation",1.8488027039328153e-05
"style_Techno, Goa Trance",1.842956202716176e-05
"style_UK Garage, Grime, Dub Techno, Breaks",1.8332023175021553e-05
"style_House, Techno, Downtempo, Trance",1.8216676500765206e-05
"style_Trance, Techno, Ambient",1.818325931906905e-05
"style_Deep House, Techno, Downtempo",1.815826882972386e-05
"style_Techno, Acid, Hard Trance",1.8112449635902508e-05
"format_Vinyl, 12"", Mixed",1.8017436835415402e-05
"style_Hard Techno, Acid, Techno",1.7947598872886143e-05
"style_Progressive House, House, Techno, Synth-pop",1.7925276809842052e-05
"style_House, Breaks, Acid, Dub Techno",1.7924274028163747e-05
"format_Vinyl, 12"", EP, 33 ⅓ RPM, Promo",1.7865422210419874e-05
"format_Vinyl, LP, Album, Compilation, Mixed",1.7861916838199606e-05
"style_Techno, IDM, Minimal",1.7776510411989276e-05
"style_Hard Techno, Freetekno",1.7733534416480505e-05
"style_EBM, Techno, Electro",1.77039776149544e-05
country_USA & Canada,1.7648864536774104e-05
"style_Techno, Experimental, Ambient",1.7555649941458373e-05
"format_Vinyl, LP, Compilation, Limited Edition, Promo, White Label, Stereo",1.745659433274847e-05
"format_Vinyl, 12"", White Label, Promo, 45 RPM",1.7419382863239437e-05
"style_Techno, Electro, Electro House",1.739850024762466e-05
"style_Hard House, Techno, Makina",1.7367391163188417e-05
"format_Vinyl, 12"", Repress, Limited Edition",1.7325454912821572e-05
"format_Vinyl, 12"", Limited Edition, 33 ⅓ RPM, White Label",1.7310819947897918e-05
"format_Vinyl, 10"", 33 ⅓ RPM, Stereo",1.7235314910416032e-05
"style_Breakbeat, Garage House, House, Techno",1.7221770491603157e-05
"style_Hardcore, Techno, Experimental, Industrial",1.721998028778231e-05
"style_Techno, Tribal House",1.719122154581073e-05
"format_Vinyl, 12"", Single Sided, Unofficial Release, White Label",1.713344316613312e-05
"style_Italodance, Techno",1.713016871685148e-05
"format_Vinyl, 12"", 33 ⅓ RPM, 45 RPM, EP, White Label",1.706180230188888e-05
"style_Techno, Hard Trance, Tech Trance",1.7043070253853644e-05
"format_Vinyl, 12"", Sampler",1.6953614462575116e-05
"style_Techno, Acid House, Ghetto House",1.6911543366075985e-05
"format_Vinyl, 12"", Limited Edition, EP",1.6816244762573297e-05
"style_Techno, Minimal, Ambient",1.6735126051927114e-05
"style_Minimal Techno, Glitch",1.6674432653801423e-05
"format_Vinyl, LP, White Label, Album",1.6622652633594066e-05
"format_Vinyl, 12"", 33 ⅓ RPM, Limited Edition, Promo",1.653911948962712e-05
"style_Happy Hardcore, Hardcore, Techno",1.6449242268504535e-05
"style_House, Techno, Experimental",1.6366629244746656e-05
"style_Techno, Acid, Hardcore",1.6302177605047982e-05
"format_Vinyl, LP, Compilation, Limited Edition",1.6268388884593223e-05
"style_Techno, Drum n Bass, Acid",1.6213619725814234e-05
"style_Hardcore, Techno, Happy Hardcore, Gabber",1.6191145574144615e-05
"format_Vinyl, LP, Compilation, Reissue",1.6109734978176235e-05
"format_Vinyl, LP, Compilation, Stereo",1.6083860438357054e-05
"style_Tribal, Hard Techno, Freetekno",1.607900331949215e-05
"style_Techno, Trance, Progressive House",1.6072527281905277e-05
"format_Vinyl, 12"", 33 ⅓ RPM, 45 RPM, Test Pressing",1.6034072645487244e-05
"style_Dub, Techno, Bleep",1.5944289489225945e-05
"style_Acid House, Techno, Trance",1.5935043909214005e-05
"style_Techno, Tech House, Acid",1.5891634044066843e-05
"format_Vinyl, LP, Compilation, Reissue, Unofficial Release",1.569546175039891e-05
"style_Acid House, House, Deep House, Minimal Techno",1.5479923227334214e-05
"style_Techno, Tribal, Breakcore, Freetekno",1.5457124782781446e-05
"format_Vinyl, 12"", 45 RPM, 33 ⅓ RPM, Limited Edition",1.541902963736317e-05
"style_Techno, IDM, Electro, Ambient",1.5418134173515777e-05
"style_Electro, Tech House, Minimal Techno",1.537224979412446e-05
"style_Hardcore, Techno, Bleep",1.5342951719339252e-05
"format_Vinyl, 12"", Single, 33 ⅓ RPM, White Label, Promo",1.5335202238360188e-05
"format_Vinyl, LP, Promo, White Label",1.5326044677398444e-05
"style_Hardcore, Techno, Trance, Breakbeat",1.5258623880810342e-05
"style_Techno, Abstract, Future Jazz",1.523916175392408e-05
"style_IDM, Downtempo, Breakbeat, Techno",1.5190746091949874e-05
"style_Techno, Ghettotech",1.5080973966639247e-05
"format_Vinyl, 12"", Compilation, Promo, 45 RPM",1.5027883655579644e-05
"style_Techno, Psy-Trance",1.4949060958803654e-05
"style_Heavy Metal, Pop Rock, Techno",1.4869199647740598e-05
"format_Vinyl, LP, Album, Test Pressing",1.4841014953661264e-05
"style_Disco, Euro House, Techno, Eurodance",1.4747089580992187e-05
"format_Vinyl, 7"", 45 RPM, Promo, Test Pressing",1.467620957879131e-05
"style_House, Techno, Trance, Bleep",1.4652380751662137e-05
"format_Vinyl, 12"", 45 RPM, Limited Edition, Misprint, Promo",1.4648442395778474e-05
"format_Vinyl, LP, Compilation, Remastered",1.4636917872428369e-05
"style_Breakbeat, Techno, Freetekno",1.4598201723103045e-05
"style_Breakbeat, Trance, Acid, Electro, Techno, Drum n Bass",1.4597073642724337e-05
"format_Vinyl, 12"", 33 ⅓ RPM, White Label, Remastered",1.458101527570947e-05
"style_Tech House, Minimal, Techno",1.4568602841088182e-05
"style_Techno, House, Tribal",1.4536543471836798e-05
"format_Vinyl, 12"", 33 ⅓ RPM, Vinyl, 12"", 33 ⅓ RPM",1.4527210484274114e-05
"style_Broken Beat, Techno, Downtempo",1.4466084993503814e-05
"format_Vinyl, 12"", Compilation, 33 ⅓ RPM",1.4456391689108597e-05
"style_Jumpstyle, Techno",1.4419838394471183e-05
"style_Trance, Techno, Electro, Acid",1.4410936513403191e-05
"style_Hardcore, Techno, Noise, Gabber, J-Core, Nerdcore Techno",1.4278584763439944e-05
"style_Bhangra, Techno",1.4185686809789492e-05
"style_House, Techno, Breakbeat",1.4158679422489625e-05
"format_Vinyl, 7"", Promo",1.4093365867877973e-05
"style_Techno, Synth-pop, Electro",1.4048460820816632e-05
"format_Vinyl, 12"", 45 RPM, Unofficial Release, White Label",1.3991885953940667e-05
"format_Vinyl, 12"", Single Sided, Limited Edition, White Label",1.3930863737489904e-05
"style_Acid House, Dance-pop, Deep House, Deep Techno",1.3897088966831655e-05
country_Hong Kong,1.3830366372806389e-05
"format_Vinyl, LP, Limited Edition",1.3771515025968663e-05
"style_Trance, Techno, Minimal",1.3725356407078978e-05
"style_Leftfield, Techno, Ska",1.3712362426094324e-05
"style_Hardcore, Techno, Industrial",1.3640595663127538e-05
"style_Electro, Techno, Minimal",1.3593603848098968e-05
"format_Vinyl, 12"", Compilation, Unofficial Release, White Label",1.3584223505690264e-05
"style_Abstract, Techno, Industrial",1.3569941987035615e-05
"style_Italo House, Techno",1.35470427995162e-05
"style_Abstract, Techno, Trance",1.351703609782947e-05
"style_Abstract, Techno, Experimental, Ambient",1.3504718370357777e-05
"style_Hardcore, Techno, IDM, Breakbeat",1.3500256999845068e-05
"style_Trance, Techno, Hard Trance, Happy Hardcore",1.349730640414733e-05
"style_Techno, Electro House, Electroclash",1.340389687597598e-05
"style_Techno, Eurodance",1.3362822768169388e-05
"style_Techno, Dub, Electro, Ambient",1.3335254140909535e-05
"style_Soundtrack, Techno, Big Beat, Acid, Conscious, Score, Thug Rap, Breakbeat, Hip Hop",1.3312965726015853e-05
"style_Broken Beat, Techno",1.3308503481262704e-05
"genre_Electronic, Hip Hop, Pop",1.3277146567997605e-05
"style_Tribal, Techno, Breaks, Freetekno",1.3264411800367288e-05
"format_Vinyl, 12"", 33 ⅓ RPM, 45 RPM, EP, Promo, White Label",1.321909193192773e-05
"style_Techno, Downtempo, Experimental",1.3175028767317248e-05
"format_Vinyl, 12"", Limited Edition, 45 RPM",1.3139539927129438e-05
"style_Tech House, Techno, Minimal",1.3133597042670148e-05
"format_Vinyl, 12"", 33 ⅓ RPM, 45 RPM, EP, Promo",1.3098198030729378e-05
"format_Vinyl, 12"", Limited Edition, Numbered",1.3093098584727977e-05
"style_Breakbeat, Techno, Acid House, Hardcore",1.3066361654695855e-05
"format_Vinyl, 10"", EP",1.3015840110169121e-05
"style_Hard Techno, Tribal, Freetekno",1.3006296946688437e-05
"style_Trance, Techno, Euro House",1.2996984511798041e-05
"format_Vinyl, 12"", EP, 33 ⅓ RPM, Test Pressing, White Label",1.2970876542091273e-05
"style_Techno, Goa Trance, Electro",1.2958093703465702e-05
"style_Techno, Electro, Acid, Disco",1.292068831063891e-05
"style_House, Techno, Electro, Synth-pop, Big Beat",1.290300298252843e-05
"format_Vinyl, 12"", EP, Promo, White Label, 33 ⅓ RPM",1.2883581724162781e-05
"format_Vinyl, 12"", EP, 45 RPM, Promo",1.2866550504780004e-05
"style_UK Garage, Techno, Electro",1.285256417476206e-05
"style_Techno, Breaks, Electro",1.2823926296577936e-05
"format_Vinyl, 12"", EP, Test Pressing, White Label, 33 ⅓ RPM",1.2791101266180556e-05
"format_Vinyl, 7"", 16 ⅔ RPM, EP",1.2782183221683834e-05
"style_J-pop, Techno",1.2693791110308036e-05
"style_Acid, Dub Techno, Minimal",1.2668538557849702e-05
"style_Trance, Techno, Downtempo",1.2646263905428173e-05
"style_Electroclash, Techno",1.2536357166686135e-05
"format_Vinyl, LP, Box Set, Compilation",1.2450218425509087e-05
"style_Acid House, Techno, New Beat",1.2434350276873651e-05
"format_Vinyl, 12"", White Label, Test Pressing",1.2421927268114498e-05
"format_Vinyl, 12"", 45 RPM, EP, Limited Edition, Misprint, White Label",1.2399404024880291e-05
"style_Breakbeat, Deep Techno, Electro House, Dub Techno, Trance, Trip Hop",1.2394857614501288e-05
"style_Breakbeat, House, Techno, Bleep",1.2383725685077237e-05
"style_Trance, Techno, House, Ambient",1.2348449949165914e-05
"style_Progressive House, House, Techno, Tribal House, Electro",1.2254281129442869e-05
"format_Vinyl, 12"", Single Sided, Limited Edition",1.2232869794572678e-05
"style_Trance, Techno, House, Experimental",1.2204814104785659e-05
"style_Acid, Minimal, Techno",1.2152462037994746e-05
"style_Breakbeat, Tribal, Techno, Acid",1.2123946390045201e-05
"style_Minimal Techno, Tech House",1.2111505235023636e-05
"format_Vinyl, 12"", Promo, 33 ⅓ RPM, 45 RPM",1.2053173141228053e-05
"style_Breaks, Techno, Minimal, Tech House",1.2030621521515023e-05
"style_Hip Hop, Euro House, Techno",1.1920874847043009e-05
"style_Breakbeat, Hardcore, Techno, Acid",1.1884826903927532e-05
"style_New Beat, Euro House, House, Techno",1.18628789414226e-05
"format_Vinyl, 12"", 33 ⅓ RPM, Unofficial Release",1.183108934625197e-05
"style_Techno, Tech House, Tribal",1.1821903721365522e-05
country_Czechoslovakia,1.171658402433432e-05
"style_Breakbeat, Abstract, Techno, Bleep",1.1715035612285467e-05
"format_Vinyl, 12"", Unofficial Release, 33 ⅓ RPM",1.1699304845925554e-05
"style_Hardcore, Dub Techno",1.1660754499206295e-05
"style_Trance, Techno, Hard Trance, Ambient, Acid",1.1610129064854362e-05
"style_House, Breaks, Techno",1.159343616032098e-05
"style_Deep House, Dub Techno",1.1530995726648003e-05
"format_Vinyl, 33 ⅓ RPM, 12""",1.1524000418190539e-05
"style_Tribal, Techno, Electro",1.1504629632968454e-05
"format_Vinyl, 12"", 33 ⅓ RPM, 45 RPM, Album",1.147246310303193e-05
"style_Techno, Downtempo, IDM, Broken Beat, Future Jazz",1.144403602458475e-05
"style_Synth-pop, Techno, Alternative Rock",1.1419819422431495e-05
"style_Electro, Techno, EBM",1.141041793333363e-05
"format_Vinyl, 12"", 45 RPM, Reissue, White Label",1.1296285495068309e-05
"style_Electro, Hard Techno",1.1273481755578818e-05
"genre_Electronic, Rock, Funk / Soul, Pop, Stage & Screen",1.1224498909978995e-05
"format_Vinyl, 10"", Vinyl, 7""",1.1220211460313438e-05
"style_Euro House, Italo House, Techno",1.121797695543933e-05
"style_Breakbeat, Breaks, Techno",1.1207084794785571e-05
"format_Vinyl, 12"", 45 RPM, Compilation, Promo",1.1197605555988642e-05
"style_Dub Techno, Dubstep",1.1179954632579549e-05
"style_Acid, Ambient, IDM, Techno",1.1125303049473016e-05
"style_New Beat, Techno, Trance",1.0989834432292393e-05
"style_Shoegaze, Ambient, Techno",1.0977903184252905e-05
"format_Vinyl, 12"", 33 ⅓ RPM, Limited Edition, White Label",1.0968987845925081e-05
"style_Abstract, Techno, Acid, Ambient",1.0963605200584683e-05
"style_Techno, Gabber, Hardcore",1.0839491440458681e-05
"format_Vinyl, 12"", White Label, Promo, 45 RPM, 33 ⅓ RPM",1.0823625792824566e-05
"style_Breaks, Techno, Ambient",1.0787377094354134e-05
"style_Downtempo, Techno, Deep House",1.0784635076036568e-05
"style_Tech House, Techno, Tribal House",1.074378820774558e-05
"style_Jumpstyle, Techno, Electro",1.0700175514402007e-05
"style_Techno, IDM, Ambient, Electro, Synth-pop, Minimal",1.0699431474923604e-05
"style_Downtempo, Techno, Trip Hop, Big Beat",1.0692417909130062e-05
"format_Vinyl, 12"", 33 ⅓ RPM, Album, White Label",1.0657208247089942e-05
"style_Dub Techno, Minimal, Tech House",1.0617430944527427e-05
country_Chile,1.0594492839416146e-05
"format_Vinyl, 12"", 33 ⅓ RPM, Advance, Stereo",1.0582960583636954e-05
"format_Vinyl, LP, Sampler, White Label",1.0549431308677513e-05
"style_Electro, Techno, Trance",1.0492871945373293e-05
"style_Tech House, Dub Techno, Breaks, Minimal Techno",1.0466764613532382e-05
"style_Breakbeat, Hardcore, Techno, Drum n Bass, Freetekno",1.0446348598027992e-05
"format_Vinyl, 12"", 33 ⅓ RPM, Picture Disc",1.0438516186835674e-05
"style_Techno, Tech House, Hard Trance",1.0438179203889569e-05
"style_Dub, Techno",1.0388918333742085e-05
"format_Vinyl, 12"", 33 ⅓ RPM, EP, Single",1.0336518236583247e-05
"format_Vinyl, 12"", White Label, Mispress, Test Pressing, 45 RPM",1.031537896719542e-05
"style_Trance, Techno, Tech House",1.031008010736399e-05
"style_Techno, Experimental, Ambient, Acid",1.0288718252055436e-05
"format_Vinyl, LP, Vinyl, LP, All Media, Album",1.0283141866695193e-05
"format_Vinyl, LP, Mixed, Unofficial Release",1.0216497669916514e-05
"format_Vinyl, 12"", 45 RPM, Misprint",1.0209573337157254e-05
"format_Vinyl, 12"", Advance, Promo",1.0168926037060601e-05
"format_Vinyl, 12"", 33 ⅓ RPM, 45 RPM, EP, Limited Edition, Numbered, White Label",1.0103659013724174e-05
"genre_Electronic, Hip Hop, Rock",1.0054209878838906e-05
"style_Techno, Breakbeat, Leftfield, House, Acid House",1.0028823303037854e-05
country_Bulgaria,9.974684720495895e-06
"format_Vinyl, 12"", 33 ⅓ RPM, White Label, EP",9.969186801438542e-06
"style_Glitch, Broken Beat, Tech House, Minimal Techno",9.924320605842468e-06
"format_Vinyl, 12"", 33 ⅓ RPM, EP, White Label, Promo",9.907307967641493e-06
"format_Vinyl, 12"", 33 ⅓ RPM, Album, Compilation, Stereo",9.872827750438344e-06
"style_Latin, House, Bounce, Acid, Techno, Electro",9.8570706243691e-06
"style_Techno, Downtempo, Ambient",9.853661673213528e-06
"style_Techno, Trance, Electro",9.812308232291545e-06
"style_House, Abstract, Techno, Minimal",9.782676328031545e-06
"genre_Electronic, Funk / Soul, Pop, Stage & Screen",9.65263404959428e-06
"style_House, Techno, Hip-House",9.646807803549542e-06
"style_House, Techno, Progressive House",9.63770133666352e-06
"style_Trance, Techno, Hard House, Hard Trance",9.625283224440074e-06
"style_Hard House, Techno, House",9.596375297051395e-06
"format_Vinyl, 12"", White Label, Single Sided, 33 ⅓ RPM",9.554882536360886e-06
country_Indonesia,9.523567442464168e-06
"style_Techno, Deep Techno, Tech Trance",9.514797433222354e-06
"style_Techno, Synth-pop, New Beat",9.507410111778388e-06
"format_Vinyl, 12"", 45 RPM, EP, Repress",9.481983414190263e-06
"style_Dub Techno, Tech House",9.469106451189725e-06
"format_Vinyl, 12"", 45 RPM, Advance, Promo, White Label",9.457568288411888e-06
"style_Acid House, Techno, Downtempo",9.451233817099074e-06
"style_Trance, Techno, Big Beat",9.435242867977494e-06
"style_Techno, Hardcore, Tribal, Freetekno",9.41135525537014e-06
"style_Downtempo, Dub Techno",9.367924649640755e-06
"style_Techno, Downtempo, Ambient, IDM",9.362709812463194e-06
"style_Illbient, Techno, Ambient",9.357107796729598e-06
"format_Vinyl, 12"", Promo, White Label, Limited Edition",9.35364202883166e-06
"style_Techno, Acid, Hard Techno",9.348347175300255e-06
"format_Vinyl, 12"", 33 ⅓ RPM, Album, Repress",9.327393201534574e-06
"style_Techno, Electro, Punk, Grunge",9.306630753067619e-06
"style_Dub, Leftfield, Techno",9.301145204114418e-06
"format_Vinyl, 12"", 45 RPM, Picture Disc, Limited Edition",9.283550433236128e-06
"format_Vinyl, 12"", EP, 33 ⅓ RPM, Promo, White Label",9.266255424288619e-06
"style_Minimal, Abstract, Techno, Breakbeat",9.22937164942362e-06
"style_Minimal, House, Techno",9.212435181189464e-06
"style_Techno, Tech House, Ambient",9.190101068153106e-06
"style_Techno, Downtempo, Electro",9.161651300664709e-06
"style_Techno, Deep Techno, Tech House",9.072060328602908e-06
"style_Speedcore, Hardcore, Techno",9.021966110602479e-06
"style_Techno, Pop Rock",8.991101258463448e-06
"style_IDM, Techno, Leftfield",8.969257291686446e-06
"format_Vinyl, 12"", Picture Disc, Mixed, 45 RPM, 33 ⅓ RPM",8.9254530018832e-06
"style_Techno, Minimal, Disco",8.897860055260128e-06
"style_Hard House, Techno, Electro, Tech House",8.877104455110519e-06
"format_Vinyl, 12"", EP, Limited Edition, Numbered",8.87267742692929e-06
"style_House, Disco, Techno, Euro House, Trance, Hardcore",8.850010393258435e-06
"format_Vinyl, 10"", 45 RPM",8.788090916394123e-06
"format_Vinyl, 12"", Repress, 33 ⅓ RPM",8.785822432728792e-06
"style_House, Techno, Downtempo, Experimental, Minimal",8.738609549537638e-06
"format_Vinyl, 12"", Maxi-Single, 45 RPM",8.682195038734447e-06
"style_Euro House, Techno, Hard Trance",8.667559846036184e-06
"style_Dub Techno, Tech House, Techno",8.632046822994312e-06
"style_Trance, Techno, Deep House",8.6316779611268e-06
country_Singapore,8.629325449084889e-06
"style_Hardcore, Techno, Breakcore, Acid",8.627519894683535e-06
"format_Vinyl, 12"", 33 ⅓ RPM, Album, CD, Album",8.621571576452378e-06
"style_House, Techno, Breaks, Electro",8.548104193883495e-06
"style_Happy Hardcore, Neofolk, Hard House, Techno, Hard Trance, Ambient",8.545806094285926e-06
"format_Box Set, Compilation, Limited Edition, Numbered, Vinyl, 12"", 33 ⅓ RPM, 45 RPM, Vinyl, 12"", 33 ⅓ RPM, Vinyl, 12"", 45 RPM",8.54070708821202e-06
"format_Vinyl, LP, Compilation, Promo, White Label",8.51883768688719e-06
"style_Acid, Breakbeat, Techno",8.489817602832476e-06
"style_Hardcore, Breakbeat, Techno",8.389186380963459e-06
"style_Techno, Electro, Deep House, Synth-pop, House",8.353023555776885e-06
"style_Techno, Dub, Tribal, Breakbeat, Ambient",8.347886263368342e-06
"style_Progressive House, House, Techno, Trance",8.342345095794862e-06
"style_Synth-pop, Techno, New Wave",8.321838864918615e-06
"style_Big Beat, Techno",8.286611481510874e-06
"style_IDM, Techno, Electro",8.267396941066016e-06
"format_Vinyl, 12"", 45 RPM, Single, Test Pressing, White Label",8.258488952864541e-06
"style_Trance, Techno, Euro House, Progressive Trance",8.234917571587156e-06
"style_Progressive House, Techno, Breakbeat",8.215960261561024e-06
"format_Vinyl, 12"", 33 ⅓ RPM, Maxi-Single, Stereo, Vinyl, 12"", 33 ⅓ RPM, Maxi-Single, Stereo",8.103693520588099e-06
"style_Techno, Acid, Tech House",8.058394836002238e-06
"format_Vinyl, 12"", 45 RPM, 33 ⅓ RPM, Promo",8.04366660580796e-06
"style_Hardcore, Techno, Happy Hardcore",8.018921417890789e-06
"style_Rhythmic Noise, Bass Music, Techno, Electro, Experimental",8.01348891748747e-06
"style_Leftfield, Techno, Downtempo",8.011189169464501e-06
"format_Vinyl, 12"", 33 ⅓ RPM, Partially Mixed, Reissue",8.004175266625464e-06
"style_House, Techno, Deep House, Garage House",8.00246581570389e-06
"style_Techno, Euro House, Eurobeat",7.994721771474707e-06
"style_Techno, Deep House, Future Jazz",7.959189784527042e-06
"format_Vinyl, 12"", 33 ⅓ RPM, White Label, Test Pressing, EP",7.944596273893866e-06
"format_Vinyl, 12"", Single Sided, Promo, White Label",7.943160980203797e-06
"format_Vinyl, 7"", White Label, 33 ⅓ RPM",7.922384987755081e-06
"style_Breakbeat, House, Hardcore, Techno",7.90913255295207e-06
"style_House, Techno, Future Jazz",7.885343424393844e-06
"style_Dub Techno, Experimental",7.858176963859207e-06
"format_Vinyl, LP, Album, Limited Edition, Vinyl, 7"", 45 RPM, Single Sided",7.83426144854356e-06
"style_Breakbeat, Hardcore, Acid, Techno",7.759945871169188e-06
"style_Tribal, Hardcore, Hard Techno, Freetekno",7.752004297916052e-06
"style_Hardstyle, Techno",7.692183331632643e-06
"style_Ambient, Electro, Techno, Experimental, IDM",7.675527633970248e-06
"style_Leftfield, Techno, Minimal",7.656991076245168e-06
"style_Hardcore, Techno, Gabber, Acid",7.626425909937758e-06
"style_Breakbeat, Techno, Drum n Bass, Breakcore, Freetekno",7.619976203796576e-06
"style_Progressive House, Acid, Techno",7.597539485498842e-06
"format_Vinyl, 12"", 33 ⅓ RPM, Deluxe Edition, Limited Edition",7.572650726982827e-06
"style_Deep Techno, Acid",7.5609734377244844e-06
"style_Hardcore, Techno, Hip-House, Breakbeat",7.555073074086262e-06
"style_Power Electronics, Dub Techno, Synth-pop",7.5355990852035194e-06
"style_Thrash, Techno, Heavy Metal, Industrial",7.511216783367997e-06
"style_IDM, Techno, Experimental",7.498149223401045e-06
"format_Vinyl, 12"", Limited Edition, Album",7.497400794305286e-06
"format_Vinyl, 12"", 33 ⅓ RPM, Etched",7.492506439953189e-06
"style_Techno, Gabber",7.491581911420227e-06
"format_Vinyl, LP, EP, Limited Edition",7.426568722897638e-06
"style_Downtempo, Ambient, Techno",7.388985862106127e-06
"style_House, Techno, Downtempo",7.336800060057265e-06
"format_Vinyl, 12"", 45 RPM, EP, Limited Edition",7.288463436237094e-06
"style_Abstract, Techno, Breaks, Synth-pop",7.242234675609178e-06
"format_Vinyl, 12"", Test Pressing, White Label, Promo",7.223892167772417e-06
"format_Vinyl, 12"", 33 ⅓ RPM, Album, Reissue, Remastered",7.205531453630614e-06
"style_Bleep, Minimal Techno",7.196604745643301e-06
"format_Vinyl, 12"", Single Sided, Etched, Limited Edition",7.189360343136301e-06
"genre_Electronic, Classical",7.187662140591781e-06
"style_Techno, Tech House, House",7.173718647922182e-06
"format_Vinyl, 12"", EP, Misprint",7.137118738690303e-06
"style_Techno, House, Bleep",7.133458600769918e-06
"format_Vinyl, 12"", 45 RPM, EP, Test Pressing, White Label",7.116333119576766e-06
"format_Vinyl, 12"", 33 ⅓ RPM, 45 RPM, Test Pressing, White Label",7.10987828353779e-06
"style_Techno, Jungle",7.103241333998049e-06
"style_IDM, Abstract, Techno, Deep House",7.086977092452624e-06
"format_Vinyl, 10"", White Label",7.0501845101540564e-06
"style_Progressive House, House, Techno, Euro House",7.044814381153002e-06
"style_Electro, Experimental, Techno",7.0358030468744335e-06
"style_Acid House, Techno, House, Trance",7.034303551726507e-06
"style_Techno, Acid, Industrial",7.019473007193862e-06
"style_Electroclash, Minimal Techno",7.008311926967658e-06
"style_Techno, Synth-pop, Trance",6.998879208763073e-06
"format_Vinyl, 12"", White Label, Stereo",6.981249871063178e-06
"format_Vinyl, 12"", Promo, Box Set, Compilation, Limited Edition",6.969925606489711e-06
"format_Vinyl, 12"", EP, 33 ⅓ RPM, 45 RPM, Repress",6.953567415137725e-06
"format_Vinyl, 12"", Single Sided, Test Pressing",6.953521560897441e-06
"style_French House, Techno",6.943721421457611e-06
"style_House, Techno, Drum n Bass, Disco",6.923347334687932e-06
"format_Vinyl, 12"", Unofficial Release, White Label",6.902973430431334e-06
"style_Grindcore, Techno, Punk",6.893264269644946e-06
"style_Illbient, Glitch, Techno, Experimental, Ambient, Minimal",6.881149939112165e-06
"format_Vinyl, 12"", Single, Promo",6.874001523797589e-06
"format_Vinyl, LP, Unofficial Release, Compilation",6.836119367446706e-06
"style_House, Techno, Modal",6.82751519295461e-06
"style_Techno, IDM, Experimental, Modern Classical",6.816019073596178e-06
"style_Techno, Electro, Minimal, Acid",6.7930329523244036e-06
"style_Trance, Hardcore, Techno",6.784318672894677e-06
"style_Dub, Dub Techno, Ambient",6.778508101165333e-06
"format_Vinyl, 12"", White Label, Limited Edition",6.7658009497681924e-06
"style_Breakbeat, Leftfield, Techno",6.758368772974981e-06
"format_Vinyl, LP, Mini-Album, Limited Edition",6.7531922871702185e-06
"format_Vinyl, 45 RPM",6.751339066212095e-06
"style_Acid, Electro, Techno",6.739386946212987e-06
"style_Techno, Minimal Techno, Acid, Downtempo, Experimental",6.7315666160712e-06
"format_Vinyl, 12"", 45 RPM, EP, Promo, Reissue, Remastered",6.717259603784877e-06
"style_Freetekno, Techno",6.7124492415347485e-06
"style_House, Acid House, Techno",6.641915743965399e-06
"style_Tribal, Freetekno, Hard Techno",6.620031825092412e-06
"style_House, Tribal, Techno, Acid",6.5974189231726286e-06
country_Australia & New Zealand,6.593966367271693e-06
"format_Vinyl, 12"", Vinyl, 12"", Single Sided",6.5894930652541445e-06
"style_Italo-Disco, Techno",6.5583404332138885e-06
"style_Techno, Experimental, Electro",6.557177719228919e-06
"style_Hardcore, Techno, Jungle",6.548034091148832e-06
"format_Vinyl, 12"", Single Sided, 33 ⅓ RPM",6.5450742200148615e-06
"style_Acid, Techno, Deep House",6.5431391810345215e-06
"format_Vinyl, 12"", 33 ⅓ RPM, Single Sided",6.500457118440486e-06
"format_Vinyl, 12"", Compilation, Reissue",6.486365058916136e-06
"style_Breaks, UK Garage, Techno",6.486224366080414e-06
"style_House, Techno, Deep House, Tech House",6.476708234413442e-06
"format_Vinyl, 10"", 45 RPM, Picture Disc",6.455707304730316e-06
"style_Techno, House, Trance",6.4325548837087234e-06
"style_House, Techno, Downtempo, Euro House",6.4325400241794195e-06
